month_date,total_ecl,nco_amount,provision,alll_reserve,nco_coverage_ratio
2016-07-01,43439899.41873743,21750649.79125056,21915735.43612146,43439899.41873743,0.200253387621033
2016-08-01,43502332.08947337,19218588.52567377,19281021.19640971,43502332.08947337,0.19330778934299928
2016-09-01,43032680.06614516,22033492.432772014,21563840.409443807,43032680.06614516,0.18165970348794916
2016-10-01,42629167.78919311,31307996.714445513,30904484.437493462,42629167.78919311,0.16822540739286965
2016-11-01,42097456.60046743,26144225.765044358,25612514.576318678,42097456.60046743,0.15879402559068762
2016-12-01,41712006.570195265,35492606.45160973,35107156.42133757,41712006.570195265,0.14704292246210177
2017-01-01,40887444.60696574,39950064.75920826,39125502.79597874,40887444.60696574,0.13372724218979426
2017-02-01,39683326.75955182,42265458.55056055,41061340.70314663,39683326.75955182,0.12201934566361733
2017-03-01,38818225.91951202,43408018.99000849,42542918.14996868,38818225.91951202,0.11188322669993597
2017-04-01,37316494.21764398,40334629.09339365,38832897.39152562,37316494.21764398,0.10203223419943008
2017-05-01,36300403.38576449,40081796.19143527,39065705.35955577,36300403.38576449,0.09555770926003183
2017-06-01,35174632.58764159,32098007.244179215,30972236.446056318,35174632.58764159,0.08925634033082326
2017-07-01,34139657.84082366,30520221.26197505,29485246.51515712,34139657.84082366,0.08474425999330047
2017-08-01,33036001.718345724,31671329.057576414,30567672.93509848,33036001.718345724,0.07954581642457503
2017-09-01,31973126.191587046,20136098.063324198,19073222.53656552,31973126.191587046,0.07733990765319582
2017-10-01,30849203.556651633,35694263.67627276,34570341.04133734,30849203.556651633,0.07383783104560254
2017-11-01,29456650.215865184,23710796.145156175,22318242.804369725,29456650.215865184,0.07091779885605476
2017-12-01,28131534.26233367,29965243.33637583,28640127.382844314,28131534.26233367,0.06864096691458224
2018-01-01,26680502.65427358,32476129.949497793,31025098.341437705,26680502.65427358,0.06630969926072457
2018-02-01,24955254.837698855,28000733.52167849,26275485.705103762,24955254.837698855,0.06430154754958485
2018-03-01,23414441.342068326,37320269.073963314,35779455.57833278,23414441.342068326,0.06129282209918502
2018-04-01,21571945.686821226,21312274.94141983,19469779.28617273,21571945.686821226,0.05942894933379015
2018-05-01,20028427.64091169,28676310.4575355,27132792.411625966,20028427.64091169,0.056966642366724475
2018-06-01,18281719.719097186,22971364.25567307,21224656.333858564,18281719.719097186,0.0533842925870179
2018-07-01,16513221.436317328,16493461.436298838,14724963.15351898,16513221.436317328,0.05027953665342023
2018-08-01,14774151.59238418,25691439.829888094,23952369.985954948,14774151.59238418,0.045818655927588464
2018-09-01,12825539.274101978,8887623.350129519,6939011.031847317,12825539.274101978,0.041213184397058754
2018-10-01,11253940.666764094,23681044.02117602,22109445.413838137,11253940.666764094,0.037615111336579445
2018-11-01,9480815.928524895,15645067.142464984,13871942.404225785,9480815.928524895,0.032566586362122354
2018-12-01,7878380.593043661,22196766.51538928,20594331.179908045,7878380.593043661,0.027804169803139635
2019-01-01,6264048.002018977,26009150.46346248,24394817.872437797,6264048.002018977,0.02262324277976766
2019-02-01,4577319.4246469885,23880627.880318392,22193899.302946404,4577319.4246469885,0.01678115858997289
2019-03-01,2943954.210681137,37101600.905636646,35468235.6916708,2943954.210681137,0.010801649308820245
2019-04-01,1823536.885291672,18526416.967515633,17405999.64212617,1823536.885291672,0.006759827188753978
2019-05-01,1243493.3811286842,30869208.437402774,30289164.933239784,1243493.3811286842,0.004572443969492545
2019-06-01,610829.1636800631,-9544236.615114091,-10176900.832562711,610829.1636800631,0.002551093515401272
2019-07-01,368119.0068383358,-27189046.534810368,-27431756.691652097,368119.0068383358,0.0018805024712636384
2019-08-01,269615.87460048974,-28547738.048875544,-28646241.181113392,269615.87460048974,0.0019051905902145788
2019-09-01,191124.5566024198,-33336366.834540736,-33414858.152538806,191124.5566024198,0.0019248640891718516
2019-10-01,143965.3323300153,-30039236.291660745,-30086395.51593315,143965.3323300153,0.0031590594297324897
2019-11-01,116298.37060114287,-36720846.23,-36748513.19172887,116298.37060114287,
2019-12-01,111539.26182349715,-17090841.75,-17095600.858777646,111539.26182349715,
2020-01-01,106853.09673206785,-9072298.9,-9076985.06509143,106853.09673206785,
2020-02-01,102218.56357777724,-8112234.3100000005,-8116868.843154291,102218.56357777724,
2020-03-01,97607.66229185698,-6028026.350000001,-6032637.251285921,97607.66229185698,
2020-04-01,93083.4732462728,-4015141.3200000003,-4019665.5090455846,93083.4732462728,
2020-05-01,88619.59965156949,0.0,-4463.873594703313,88619.59965156949,
2020-06-01,84199.08394611785,0.0,-4420.515705451631,84199.08394611785,
2020-07-01,79870.02864438033,0.0,-4329.0553017375205,79870.02864438033,
2020-08-01,75785.57410060041,0.0,-4084.4545437799243,75785.57410060041,
2020-09-01,71887.01416975875,0.0,-3898.5599308416568,71887.01416975875,
2020-10-01,68072.20747510454,0.0,-3814.8066946542094,68072.20747510454,
2020-11-01,64376.65463412263,0.0,-3695.5528409819162,64376.65463412263,
2020-12-01,60863.64501446364,0.0,-3513.0096196589875,60863.64501446364,
2021-01-01,57448.80500808576,0.0,-3414.8400063778827,57448.80500808576,
2021-02-01,54118.299438379254,0.0,-3330.5055697065036,54118.299438379254,
2021-03-01,50963.849093794786,0.0,-3154.4503445844675,50963.849093794786,
2021-04-01,47961.744321884136,0.0,-3002.10477191065,47961.744321884136,
2021-05-01,45068.52875367474,0.0,-2893.2155682093944,45068.52875367474,
2021-06-01,42327.60015172499,0.0,-2740.928601949752,42327.60015172499,
2021-07-01,39690.88196877014,0.0,-2636.71818295485,39690.88196877014,
2021-08-01,37215.85915942513,0.0,-2475.0228093450132,37215.85915942513,
2021-09-01,34819.40765884786,0.0,-2396.45150057727,34819.40765884786,
2021-10-01,32521.185509472267,0.0,-2298.2221493755897,32521.185509472267,
2021-11-01,30311.71570168973,0.0,-2209.469807782538,30311.71570168973,
2021-12-01,28137.581842948024,0.0,-2174.133858741705,28137.581842948024,
2022-01-01,26005.097899352484,0.0,-2132.48394359554,26005.097899352484,
2022-02-01,23909.86781715712,0.0,-2095.230082195365,23909.86781715712,
2022-03-01,21850.106599067556,0.0,-2059.761218089563,21850.106599067556,
2022-04-01,19789.879857982327,0.0,-2060.226741085229,19789.879857982327,
2022-05-01,17760.25705586911,0.0,-2029.6228021132156,17760.25705586911,
2022-06-01,15764.127787982046,0.0,-1996.129267887065,15764.127787982046,
2022-07-01,13813.116546143567,0.0,-1951.0112418384797,13813.116546143567,
2022-08-01,11908.769851768455,0.0,-1904.3466943751118,11908.769851768455,
2022-09-01,10155.443804909846,0.0,-1753.3260468586086,10155.443804909846,
2022-10-01,8647.366278128873,0.0,-1508.0775267809731,8647.366278128873,
2022-11-01,7254.424247771792,0.0,-1392.9420303570814,7254.424247771792,
2022-12-01,5932.660781924185,0.0,-1321.7634658476063,5932.660781924185,
2023-01-01,4730.179542441043,0.0,-1202.4812394831424,4730.179542441043,
2023-02-01,3629.8128400536452,0.0,-1100.3667023873977,3629.8128400536452,
2023-03-01,2683.5890638699516,0.0,-946.2237761836936,2683.5890638699516,
2023-04-01,1874.2767760519007,0.0,-809.3122878180509,1874.2767760519007,
2023-05-01,1243.3332026722057,0.0,-630.943573379695,1243.3332026722057,
2023-06-01,794.289227614515,0.0,-449.0439750576908,794.289227614515,
2023-07-01,469.13747526641146,0.0,-325.1517523481035,469.13747526641146,
2023-08-01,222.41302754502635,0.0,-246.7244477213851,222.41302754502635,
2023-09-01,62.8101026715715,0.0,-159.60292487345487,62.8101026715715,
2023-10-01,0.0,0.0,-62.8101026715715,0.0,
