month_date,dpd_bucket,grade,balance,count,gco_amount,recovery_amount,nco_amount,loss_rate,total_ecl_simple,total_ecl_dcf,alll_ratio_simple,alll_ratio_dcf
2011-06-01,60+,D,108909.97737491348,16,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,60+,E,85609.32995513955,8,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,60+,F,8214.548024369713,2,27037.740405996272,0.0,27037.740405996272,0.002966204421557516,62094.08218687349,-45528.72272642375,0.006812098140213402,-0.004994777545428103
2011-06-01,60+,G,8514.179950041314,1,4822.666537951179,2486.4,2336.2665379511786,0.0006409803587024278,27942.408033413394,-25851.016860428696,0.007666306234036895,-0.007092510118537836
2011-06-01,90+,A,25003.468550024703,8,13934.469208416933,5441.29,8493.179208416932,0.00024096912387268875,39320.01030025979,-132428.75748527687,0.0011155903107906697,-0.0037572787390558276
2011-06-01,90+,B,106840.43853425288,18,114211.99713425725,13045.869999999999,101166.12713425726,0.001811845883247435,138851.5199555226,-166263.4949320891,0.002486776571768878,-0.0029777143532168293
2011-06-01,90+,C,96897.40061026266,14,51550.646959050355,22785.120000000003,28765.526959050352,0.0007500761529617674,140120.3258597445,-88941.45206442941,0.003653710746277813,-0.0023191948577299094
2011-06-01,90+,D,86230.84729166057,12,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,90+,E,77629.31563064348,9,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,90+,F,19745.061154172916,2,27037.740405996272,0.0,27037.740405996272,0.002966204421557516,62094.08218687349,-45528.72272642375,0.006812098140213402,-0.004994777545428103
2011-06-01,90+,G,17799.160439726704,1,4822.666537951179,2486.4,2336.2665379511786,0.0006409803587024278,27942.408033413394,-25851.016860428696,0.007666306234036895,-0.007092510118537836
2011-06-01,120+,A,34489.70151269765,8,13934.469208416933,5441.29,8493.179208416932,0.00024096912387268875,39320.01030025979,-132428.75748527687,0.0011155903107906697,-0.0037572787390558276
2011-06-01,120+,B,83986.3338107601,11,114211.99713425725,13045.869999999999,101166.12713425726,0.001811845883247435,138851.5199555226,-166263.4949320891,0.002486776571768878,-0.0029777143532168293
2011-06-01,120+,C,25594.191087394076,6,51550.646959050355,22785.120000000003,28765.526959050352,0.0007500761529617674,140120.3258597445,-88941.45206442941,0.003653710746277813,-0.0023191948577299094
2011-06-01,120+,D,87596.23276126022,13,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,120+,E,53676.58978877418,6,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,120+,F,12780.202153736931,1,27037.740405996272,0.0,27037.740405996272,0.002966204421557516,62094.08218687349,-45528.72272642375,0.006812098140213402,-0.004994777545428103
2011-06-01,150+,A,7879.167523342496,3,13934.469208416933,5441.29,8493.179208416932,0.00024096912387268875,39320.01030025979,-132428.75748527687,0.0011155903107906697,-0.0037572787390558276
2011-06-01,150+,B,73118.8490769228,13,114211.99713425725,13045.869999999999,101166.12713425726,0.001811845883247435,138851.5199555226,-166263.4949320891,0.002486776571768878,-0.0029777143532168293
2011-06-01,150+,C,77041.18556855358,11,51550.646959050355,22785.120000000003,28765.526959050352,0.0007500761529617674,140120.3258597445,-88941.45206442941,0.003653710746277813,-0.0023191948577299094
2011-06-01,150+,D,95107.19699355264,13,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,150+,E,60609.651548851805,6,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,150+,G,19760.319515293635,1,4822.666537951179,2486.4,2336.2665379511786,0.0006409803587024278,27942.408033413394,-25851.016860428696,0.007666306234036895,-0.007092510118537836
2011-06-01,180+,A,21588.88135847423,5,13934.469208416933,5441.29,8493.179208416932,0.00024096912387268875,39320.01030025979,-132428.75748527687,0.0011155903107906697,-0.0037572787390558276
2011-06-01,180+,B,137930.72112282674,22,114211.99713425725,13045.869999999999,101166.12713425726,0.001811845883247435,138851.5199555226,-166263.4949320891,0.002486776571768878,-0.0029777143532168293
2011-06-01,180+,C,85085.70074820169,18,51550.646959050355,22785.120000000003,28765.526959050352,0.0007500761529617674,140120.3258597445,-88941.45206442941,0.003653710746277813,-0.0023191948577299094
2011-06-01,180+,D,87901.83281469562,13,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,180+,E,64142.68140240106,8,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,180+,F,12551.391387831332,2,27037.740405996272,0.0,27037.740405996272,0.002966204421557516,62094.08218687349,-45528.72272642375,0.006812098140213402,-0.004994777545428103
2011-06-01,GCO,A,13934.469208416933,5,13934.469208416933,5441.29,8493.179208416932,0.00024096912387268875,39320.01030025979,-132428.75748527687,0.0011155903107906697,-0.0037572787390558276
2011-06-01,GCO,B,114211.99713425725,16,114211.99713425725,13045.869999999999,101166.12713425726,0.001811845883247435,138851.5199555226,-166263.4949320891,0.002486776571768878,-0.0029777143532168293
2011-06-01,GCO,C,51550.646959050355,11,51550.646959050355,22785.120000000003,28765.526959050352,0.0007500761529617674,140120.3258597445,-88941.45206442941,0.003653710746277813,-0.0023191948577299094
2011-06-01,GCO,D,32980.99681960429,7,32980.99681960429,19982.33,12998.666819604288,0.0004334490236792638,138125.78381751556,-77432.12538370326,0.0046058943560534915,-0.0025820247272095444
2011-06-01,GCO,E,34002.17911089719,3,34002.17911089719,4436.3,29565.87911089719,0.001447380884438186,122441.3539617797,-76221.45647782637,0.005994047209767946,-0.0037313782781916837
2011-06-01,GCO,F,27037.740405996272,2,27037.740405996272,0.0,27037.740405996272,0.002966204421557516,62094.08218687349,-45528.72272642375,0.006812098140213402,-0.004994777545428103
2011-06-01,GCO,G,4822.666537951179,1,4822.666537951179,2486.4,2336.2665379511786,0.0006409803587024278,27942.408033413394,-25851.016860428696,0.007666306234036895,-0.007092510118537836
2011-07-01,Current,A,37341635.94777566,6067,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,Current,B,58839488.03209077,7291,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,Current,C,40341754.74961381,5002,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,Current,D,31049300.703270946,3320,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,Current,E,22133809.69533743,1791,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,Current,F,9832299.561405469,663,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,Current,G,3743144.469570692,217,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,30+,A,23089.20644618674,6,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,30+,B,112605.0971791907,19,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,30+,C,135852.01380179153,19,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,30+,D,78930.14036323715,11,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,30+,E,124791.85994877144,13,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,30+,F,48650.3805779561,4,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,30+,G,2306.290871865975,1,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,60+,A,24590.444084942937,6,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,60+,B,120220.57087985848,16,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,60+,C,201144.9951061967,29,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,60+,D,97852.00571923291,11,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,60+,E,66703.71785914293,10,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,60+,F,44490.42449109355,3,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,60+,G,34355.59624895027,3,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,90+,A,37773.152306371645,10,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,90+,B,59373.63107825181,10,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,90+,C,152636.0582191682,21,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,90+,D,104590.22515845145,16,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,90+,E,83725.40834825134,8,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,90+,F,8006.090871960783,2,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,90+,G,8286.701551180255,1,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,120+,A,23534.0199029268,8,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,120+,B,103085.02541141618,18,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,120+,C,94156.71472963558,14,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,120+,D,83734.25864470268,12,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,120+,E,75343.1830662276,9,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,120+,F,18558.70230395069,2,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,120+,G,17585.712904289016,1,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,150+,A,32654.78518373746,8,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,150+,B,81019.14065915941,11,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,150+,C,24324.240093124292,6,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,150+,D,84028.44904788192,13,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,150+,E,51778.7510711581,6,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,150+,F,12067.924701700424,1,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-07-01,180+,A,7347.626119922901,3,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,180+,B,70845.00095532654,13,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,180+,C,73793.89015931822,11,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,180+,D,92502.15276349284,13,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,180+,E,59269.919995095835,6,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,180+,G,19513.54235698616,1,0.0,3127.09,-3127.09,-0.0008174987670451304,29558.202244561468,-24354.433073120348,0.00772724606295297,-0.006366851932422485
2011-07-01,GCO,A,20297.595355968944,5,20297.595355968944,2210.4700000000003,18087.125355968943,0.00048244395147456476,42002.52898420842,-136931.25401743545,0.001120347521027113,-0.003652413192720969
2011-07-01,GCO,B,132259.00031201798,22,132259.00031201798,25779.93,106479.07031201798,0.0017929803166264278,148763.85019912635,-175518.3887723996,0.002505005485594392,-0.002955519947279049
2011-07-01,GCO,C,80520.8690610552,18,80520.8690610552,23549.19,56971.6790610552,0.0013887516463568328,153083.38540363745,-96255.66361729483,0.0037315874661399085,-0.0023463449475735324
2011-07-01,GCO,D,83895.04937767395,13,83895.04937767395,22816.440000000002,61078.60937767394,0.0019334218408902052,148494.43591720515,-79764.85043872714,0.004700539003396824,-0.0025249282121008374
2011-07-01,GCO,E,61536.61455054164,8,61536.61455054164,13265.62,48270.99455054164,0.0021363174100609552,137509.4136583411,-84143.65717201175,0.006085719947990828,-0.003723924925030409
2011-07-01,GCO,F,11718.743717985195,2,11718.743717985195,3328.13,8390.613717985194,0.0008420867296890925,69301.02599404295,-47943.863365996505,0.006955090092913439,-0.004811673194297314
2011-08-01,Current,A,40645226.977371715,6516,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,Current,B,62473822.952725895,7737,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,Current,C,42899992.689768,5230,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,Current,D,33550534.417927355,3549,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,Current,E,24046295.214520458,1909,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,Current,F,10765686.299923647,718,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,Current,G,3951210.8708130703,232,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,30+,A,53863.35200583704,9,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,30+,B,166981.65387369157,28,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,30+,C,183650.9407622258,25,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,30+,D,203718.8874686335,21,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,30+,E,120747.6677558957,10,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,30+,F,65178.16164476605,5,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,30+,G,16540.5315882388,1,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,60+,A,22304.07039422403,6,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,60+,B,108487.22958248387,19,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,60+,C,131928.4865782261,19,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,60+,D,77246.45295923542,11,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,60+,E,122931.74891553119,13,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,60+,F,47723.26410314166,4,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,60+,G,2158.8044798835367,1,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,90+,A,23933.62185272524,6,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,90+,B,117136.4104020415,16,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,90+,C,195776.52646094438,29,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,90+,D,95542.994331556,11,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,90+,E,65419.452996933134,10,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,90+,F,43564.8611382589,3,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,90+,G,33164.26617597801,3,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,120+,A,35800.59650242742,10,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,120+,B,56753.28376164442,10,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,120+,C,147913.91566128787,21,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,120+,D,100215.12228600969,16,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,120+,E,81815.26734925953,8,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,120+,F,7794.255021457729,2,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,120+,G,8055.215741192597,1,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,150+,A,22054.104758761547,8,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,150+,B,99294.69132812775,18,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,150+,C,91385.42806941122,14,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,150+,D,81205.93951752117,12,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,150+,E,73024.6589691945,9,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,150+,F,17354.068868258775,2,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,150+,G,17368.768386729076,1,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-08-01,180+,A,30807.952070739917,8,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,180+,B,78024.56604347503,11,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,180+,C,23040.35354476464,6,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,180+,D,80415.62786354597,13,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,180+,E,49855.627952137474,6,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,180+,F,11344.90966707447,1,0.0,23930.0,-23930.0,-0.0021836639665392035,76316.46378966997,-50712.377824358155,0.006964041455545182,-0.004627613544194427
2011-08-01,GCO,A,6812.143232945948,3,6812.143232945948,9101.78,-2289.636767054053,-5.6071834498857636e-05,45673.7243775338,-148315.42074097824,0.001118522182686043,-0.003632155914458304
2011-08-01,GCO,B,68549.91168485527,13,68549.91168485527,30614.38,37935.53168485526,0.000601192244297362,159169.39398362167,-183269.36336230682,0.0025224743385016735,-0.0029044042610511353
2011-08-01,GCO,C,70510.14354789327,11,70510.14354789327,23070.010000000002,47440.13354789327,0.0010862406027549983,164679.54176164846,-102224.44256094999,0.0037706808840240664,-0.002340641389459814
2011-08-01,GCO,D,89864.83527585395,13,89864.83527585395,33697.520000000004,56167.31527585395,0.0016428533544235666,163153.62480528554,-87637.77463225646,0.004772125541007571,-0.002563341532735029
2011-08-01,GCO,E,57910.82792340299,6,57910.82792340299,897.05,57013.77792340299,0.0023213994233198293,150281.53415832735,-89313.01992386786,0.0061189326411495186,-0.00363651034009297
2011-08-01,GCO,G,19262.314983923872,1,19262.314983923872,81.63,19180.68498392387,0.004761249181990838,31741.81516024915,-23499.8448892716,0.007879316697673182,-0.005833400493764141
2011-09-01,Current,A,45034723.43133904,7061,28949.12359897728,4309.24,24639.883598977278,0.0005442182552512007,50869.359815152566,-166365.7718022131,0.0011235456585313149,-0.0036745015332571543
2011-09-01,Current,B,67928863.15688595,8269,75002.35641991641,21736.780000000002,53265.57641991641,0.0007766252726072072,175340.36046256483,-201223.68906278943,0.002556505803481157,-0.0029338911333921876
2011-09-01,Current,C,45421704.232172,5485,21742.378280789715,56840.93,-35098.551719210285,-0.0007578013157919157,176596.9275493447,-106815.22378178772,0.0038128463285981443,-0.0023062124550325435
2011-09-01,Current,D,35360020.93966106,3729,76757.20005912919,10184.29,66572.91005912918,0.0018466776514133132,173999.87018411898,-89537.0888525299,0.004826612977146959,-0.00248368504260542
2011-09-01,Current,E,25456757.396074686,1995,47906.88345359166,2917.3500000000004,44989.53345359166,0.0017258255550995287,159095.1708779472,-90464.69223108751,0.006102986417436782,-0.003470279989626355
2011-09-01,Current,F,11351131.0687229,749,10610.995180801527,4976.94,5634.055180801527,0.0004855140113763853,82021.54866935252,-50579.9731323238,0.007068196855696291,-0.004358722955796589
2011-09-01,Current,G,4164674.096191156,242,0.0,0.0,0.0,0.0,33494.93921006703,-22800.729976216913,0.007864609173838622,-0.0053536096607477305
2011-09-01,30+,A,89706.2479598833,20,28949.12359897728,4309.24,24639.883598977278,0.0005442182552512007,50869.359815152566,-166365.7718022131,0.0011235456585313149,-0.0036745015332571543
2011-09-01,30+,B,128885.80048650836,22,75002.35641991641,21736.780000000002,53265.57641991641,0.0007766252726072072,175340.36046256483,-201223.68906278943,0.002556505803481157,-0.0029338911333921876
2011-09-01,30+,C,165046.06616661206,26,21742.378280789715,56840.93,-35098.551719210285,-0.0007578013157919157,176596.9275493447,-106815.22378178772,0.0038128463285981443,-0.0023062124550325435
2011-09-01,30+,D,147212.72423494514,17,76757.20005912919,10184.29,66572.91005912918,0.0018466776514133132,173999.87018411898,-89537.0888525299,0.004826612977146959,-0.00248368504260542
