month_date,grade,total_ecl_simple,total_balance,loan_count,ecl_rate_simple
2008-04-01,G,480.73085962596576,37451.723314355164,2,0.01283601439621078
2008-05-01,A,1559.7305841194466,1022577.4051892208,189,0.0015252934166199667
2008-05-01,B,10496.98839896388,2974656.167426421,328,0.003528807300120856
2008-05-01,C,11259.090902982123,2268226.4195936914,287,0.00496383024451279
2008-05-01,D,11519.713335321594,1597470.5127253546,162,0.007211221267344997
2008-05-01,E,6000.48836434693,668703.6173886488,51,0.008973315245069868
2008-05-01,F,2491.006003259182,248328.25885945896,18,0.010031101634183982
2008-05-01,G,469.7764794277299,36604.26081716096,2,0.012833928863480486
2008-06-01,A,1615.2640522864579,1041386.8193201903,199,0.0015510701905569445
2008-06-01,B,10335.508049798063,2957445.5907865437,345,0.00349474157090048
2008-06-01,C,11479.33945732179,2333997.6651150305,308,0.00491831659855411
2008-06-01,D,11484.470307623826,1607664.6737109595,169,0.007143573218608029
2008-06-01,E,5886.845517487766,656741.7431382169,52,0.008963714548366739
2008-06-01,F,2429.494906447331,242218.75906326697,18,0.01003016824891235
2008-06-01,G,458.6593586340028,35744.29286495688,2,0.012831680860685453
2008-07-01,A,1774.8914270241512,1116578.410454371,216,0.0015895806424395147
2008-07-01,B,10490.4934204636,3012739.931699808,367,0.0034820441386538108
2008-07-01,C,11748.923074722077,2409298.5210021497,335,0.00487649121613834
2008-07-01,D,11491.632355064785,1629260.134322323,178,0.0070532827220035265
2008-07-01,E,5874.901632523974,654966.4234736321,54,0.008969775276977215
2008-07-01,F,2367.1590999248906,236027.50436233077,18,0.010029166330933259
2008-07-01,G,447.3770775612147,34871.63478170253,2,0.012829254503317912
2008-08-01,A,1763.1740141124,1120338.142759013,225,0.0015737873654558439
2008-08-01,B,10325.659979186279,2958484.4718556814,382,0.0034901856262607345
2008-08-01,C,11660.298952485517,2406002.471314228,352,0.004846337063866907
2008-08-01,D,11483.22636836484,1654086.422885494,190,0.006942337600675523
2008-08-01,E,5917.685468530922,667543.2413018459,59,0.00886487211972999
2008-08-01,F,2397.5567646697523,243353.3999377277,21,0.009852160542171464
2008-08-01,G,435.92718051971417,33986.09916201391,2,0.012826631807363988
2008-09-01,A,1761.8378938084563,1119545.3062819596,231,0.001573708436739883
2008-09-01,B,10095.470870511383,2894904.513564583,388,0.0034873243048975477
2008-09-01,C,11550.83747912896,2397156.8940279554,364,0.004818557144885093
2008-09-01,D,11021.391667880926,1596021.7497007449,190,0.006905539770963299
2008-09-01,E,5794.233579979936,655830.841366433,60,0.008834951354083269
2008-09-01,F,2356.1940950270337,240499.71905203105,22,0.009797076288963487
2008-09-01,G,424.3071752775432,33087.49583079443,2,0.012823792330716118
2008-10-01,A,1896.0585986070962,1204754.0207272721,251,0.0015738138790045333
2008-10-01,B,10187.582236561928,2973870.7740630847,412,0.0034256976884853097
2008-10-01,C,12068.972807417804,2585236.187003815,395,0.004668421735735201
2008-10-01,D,11327.676419172745,1679105.9719109398,202,0.0067462546192251695
2008-10-01,E,5940.652413794584,687321.3839271773,62,0.008643194512370948
2008-10-01,F,2288.7252382136967,233675.25170951005,22,0.009794469981180942
2008-10-01,G,412.5145325162192,32175.631802268537,2,0.012820712738487235
2008-11-01,A,2074.924138600389,1338544.4347094838,277,0.0015501346722574276
2008-11-01,B,11844.957339855206,3462985.0229221587,479,0.0034204471753274046
2008-11-01,C,13015.112417882252,2834581.757366658,430,0.004591545960548819
2008-11-01,D,12393.621996976404,1903688.886144254,227,0.006510319037518017
2008-11-01,E,6378.22362298532,787761.8155701003,74,0.008096639741759282
2008-11-01,F,2220.351071937598,226759.34761951523,22,0.009791662814549884
2008-11-01,G,673.4749133911789,67750.31123840883,4,0.00994054346143541
2008-12-01,A,2519.3458814915984,1640440.5571626762,322,0.0015357739544364145
2008-12-01,B,13457.539134488963,3933503.507210041,546,0.0034212602352639413
2008-12-01,C,15820.687633823432,3472222.271233259,493,0.0045563579742273425
2008-12-01,D,12935.936235780084,2104824.3248782353,252,0.006145850788059679
2008-12-01,E,6937.997411479853,902005.0238667243,84,0.007691750298394099
2008-12-01,F,2670.0993776659757,280750.78077038005,26,0.009510567950476305
2008-12-01,G,655.6281600953844,66049.2650752607,4,0.009926350571021801
2009-01-01,A,3022.7545121302583,2012185.0950328081,380,0.0015022248796058063
2009-01-01,B,14628.708083291234,4412637.081742174,606,0.0033151849590847397
2009-01-01,C,17048.77969975896,3886021.865251247,547,0.004387206323312
2009-01-01,D,14338.52855004469,2483236.5653703045,296,0.005774129114398935
2009-01-01,E,7294.6310363209695,984723.277748775,94,0.007407797907446232
2009-01-01,F,2822.759432967839,305745.0839931936,28,0.009232395157760505
2009-01-01,G,637.5116415126449,64322.404312151964,4,0.009911191105650329
2009-02-01,A,3488.990247017607,2358169.8618634264,441,0.00147953304952367
2009-02-01,B,14769.961814574204,4508152.112934725,635,0.0032762784938415103
2009-02-01,C,19603.94696729471,4560785.836637724,625,0.004298370427703971
2009-02-01,D,15548.7701905658,2836179.931312094,339,0.005482293284323649
2009-02-01,E,8700.900006828022,1261128.1000645615,122,0.006899299132564402
2009-02-01,F,2852.629177104128,319518.8248840274,31,0.008927890799985004
2009-02-01,G,619.1212751651433,62569.33665853346,4,0.009894963063839754
2009-03-01,A,4093.4209854466626,2787859.3327331995,507,0.001468302556511522
2009-03-01,B,14856.96259316276,4599083.90226935,653,0.0032304178199123114
2009-03-01,C,21893.741196262043,5381803.114781706,718,0.004068105192501098
2009-03-01,D,16763.092108012057,3246277.2637221725,391,0.0051637893951151734
2009-03-01,E,9826.415390685797,1509508.04780531,142,0.006509680690323267
2009-03-01,F,2893.045073366593,346878.67921443685,34,0.008340221658818477
2009-03-01,G,600.4529167213882,60789.66385441827,4,0.00987754954788661
2009-04-01,A,4652.487729750474,3302487.8794524097,586,0.0014087826812923562
2009-04-01,B,15218.722635394251,4812772.766760974,681,0.003162152749138943
2009-04-01,C,23698.564252965654,5928605.871327376,782,0.003997324964302223
2009-04-01,D,18652.683555257736,3663117.3500762493,449,0.005092024571604148
2009-04-01,E,10744.875394039955,1689236.7176933638,165,0.006360787260598963
2009-04-01,F,3087.3428575874245,404510.38798970485,38,0.007632295607859644
2009-04-01,G,581.502359057999,58982.9815794258,4,0.0098588159412551
2009-05-01,A,5029.0808673037245,3682024.8648391906,653,0.0013658465251899829
2009-05-01,B,17707.553470447507,5765005.802130829,782,0.0030715586554834933
2009-05-01,C,25468.199079202055,6416298.786133811,855,0.003969297554259955
2009-05-01,D,19521.64939359601,3909421.713059199,475,0.004993487739730165
2009-05-01,E,11091.238162358262,1769478.0598024847,179,0.006268084591902939
2009-05-01,F,3344.840911935399,473306.97899440245,43,0.007066958782314843
2009-05-01,G,562.2653313072415,57148.879360438164,4,0.009838606418877127
2009-06-01,A,5706.117083790322,4224498.586147596,742,0.0013507205571096764
2009-06-01,B,19822.042558903555,6787114.192633408,905,0.002920540600365614
2009-06-01,C,27108.4612922183,6991646.443296601,936,0.0038772643199384243
2009-06-01,D,19578.918350760294,4051011.3669637465,498,0.0048330939059879246
2009-06-01,E,10548.684383586187,1746518.7785850053,182,0.006039834505605786
2009-06-01,F,3228.188178129105,459695.8425829403,44,0.007022443709715868
2009-06-01,G,853.1237785893969,83486.9404778477,8,0.010218649452314802
2009-07-01,A,6340.788698300855,4750527.565758681,836,0.001334754637359567
2009-07-01,B,21552.200644398512,7694636.34374557,1008,0.0028009381706410054
2009-07-01,C,28829.279616301254,7630185.763942588,1024,0.003778319494203886
2009-07-01,D,20239.34343465273,4300976.399431295,539,0.00470575552038112
2009-07-01,E,10931.752684697627,1871470.9426861573,195,0.005841262311562838
2009-07-01,F,3839.128519841569,549441.5320687079,52,0.006987328579597591
2009-07-01,G,1460.1412752009996,164509.76092286102,12,0.008875712097628437
2009-08-01,A,6997.72757945264,5370821.390756921,937,0.0013029157125752856
2009-08-01,B,23481.53885913433,8841563.078041531,1137,0.002655813078736261
2009-08-01,C,29855.820336666162,8178847.007850854,1101,0.0036503703160124697
2009-08-01,D,20869.489212561308,4575938.2211617585,575,0.004560701697424331
2009-08-01,E,12007.752221388335,2121659.322143222,220,0.005659604299364398
2009-08-01,F,4093.0577954926816,593553.6910271896,58,0.006895850969116771
2009-08-01,G,1502.8631457484835,168015.37379093707,13,0.008944795418653227
2009-09-01,A,7890.091877514683,6095336.568088652,1045,0.0012944472859500887
2009-09-01,B,25967.074126575495,10218014.379594767,1280,0.0025413033454358197
2009-09-01,C,31746.216070702987,8954087.768372135,1198,0.003545443923705752
2009-09-01,D,21596.329442389237,4840938.902259869,614,0.004461186120797257
2009-09-01,E,13206.637469632977,2398969.867222924,242,0.005505128534574358
2009-09-01,F,4240.767373223713,630867.6016036596,62,0.006722119447002384
2009-09-01,G,1445.8118393019436,150797.10794391175,14,0.00958779554207171
2009-10-01,A,8853.348363622128,6791158.385361761,1164,0.0013036580596773278
2009-10-01,B,29896.271446274823,11785384.577515699,1448,0.002536724300309325
2009-10-01,C,34484.510386933085,9904907.531807225,1318,0.0034815580333480535
2009-10-01,D,25006.097580542257,5665296.460670154,691,0.004413908037141672
2009-10-01,E,14425.817053642088,2691243.0925073302,266,0.0053602801968372525
2009-10-01,F,4684.253346642216,704089.1519161131,70,0.006652926456677334
2009-10-01,G,1379.4738848762513,143538.43791838764,14,0.009610484166342855
2009-11-01,A,9701.024419501577,7546766.799189815,1301,0.0012854543777002666
2009-11-01,B,32506.616466239702,13218169.666423641,1600,0.0024592373442453184
2009-11-01,C,37353.719978483794,10982430.952427644,1456,0.003401225114939314
2009-11-01,D,28441.904148132835,6704602.281441515,786,0.0042421463577132145
2009-11-01,E,15563.627510825967,2930742.004588166,288,0.0053104734181516604
2009-11-01,F,4849.563930099055,746253.1062527143,73,0.00649855108067956
2009-11-01,G,1752.4919663549379,226277.04382278136,19,0.007744895092970534
2009-12-01,A,10385.863452650816,8310305.910674205,1429,0.0012497570563931532
2009-12-01,B,36193.54788803267,15352293.138198022,1793,0.0023575336636830852
2009-12-01,C,39912.78408820024,11942798.205918549,1583,0.003341996021369638
2009-12-01,D,31069.183436091516,7439448.809759827,852,0.004176274913718311
2009-12-01,E,15906.569505964713,3024429.4795046044,301,0.005259362009845962
2009-12-01,F,5447.909545150149,842783.1904128256,84,0.0064641886633756505
2009-12-01,G,2336.9385374206654,298544.6803206795,25,0.0078277681414737
2010-01-01,A,11012.206149321684,9041671.73447009,1547,0.0012179391679681547
2010-01-01,B,39206.68956259618,17035894.120681506,1964,0.0023014166021963836
2010-01-01,C,42649.36620657071,12997800.550230656,1699,0.0032812756313462484
2010-01-01,D,33601.50946790686,8228426.136245819,925,0.004083588879760837
2010-01-01,E,17402.03213138582,3308865.150862886,329,0.0052592146666502
2010-01-01,F,5873.775351035903,946249.0001744903,92,0.006207430972136052
2010-01-01,G,2445.3809964117763,323031.5686887371,27,0.007570099127890709
2010-02-01,A,11609.574958975005,9697922.156850977,1665,0.001197119833630915
2010-02-01,B,42627.910933668565,19009004.966372143,2178,0.0022425114312442664
2010-02-01,C,45475.35263280133,14148919.195378654,1830,0.0032140513352888873
2010-02-01,D,36061.190066237075,9024138.035157334,1004,0.003996081390349473
2010-02-01,E,17820.67862416581,3462264.106143707,350,0.005147117053416991
2010-02-01,F,5874.0753120855425,988550.2329047219,92,0.005942111100237529
2010-02-01,G,2594.808763127596,359246.96550397965,29,0.007222910733532283
2010-03-01,A,12189.920972228121,10477598.217359968,1801,0.0011634270296823433
2010-03-01,B,45817.09504811793,20692871.00445218,2399,0.0022141487780144254
2010-03-01,C,48213.83322600297,15309095.042292874,1976,0.003149358802254969
2010-03-01,D,38413.791619334144,9830325.211469349,1096,0.0039076826852600536
2010-03-01,E,18858.533514516603,3743274.700863172,372,0.005037977445301559
2010-03-01,F,6215.0009336498,1093685.1851934893,100,0.005682623315913594
2010-03-01,G,3008.3249284991875,424920.5953290714,32,0.007079734335233738
2010-04-01,A,12770.80520168566,11224348.994126448,1939,0.0011377769176963805
2010-04-01,B,50733.44043753604,23456069.958443582,2676,0.002162913076547732
2010-04-01,C,52034.98490784052,16715682.633314317,2152,0.003112944056746741
2010-04-01,D,41147.74400760512,10731856.589710837,1199,0.0038341682693612865
2010-04-01,E,19252.624758619644,3888513.40674371,390,0.004951152984384856
2010-04-01,F,5946.7739463708485,1094516.4958247556,101,0.005433242869391156
2010-04-01,G,2981.302630962891,434336.58526060265,32,0.006864037550910211
2010-05-01,A,14018.776182293765,12400061.585615365,2132,0.0011305408513903013
2010-05-01,B,55335.480195322394,25672732.636225387,2923,0.0021554183958291035
2010-05-01,C,56197.54591414372,18124148.331406575,2337,0.0031006999549193356
2010-05-01,D,46069.87538854798,11893532.979771893,1331,0.003873523154717948
2010-05-01,E,22680.372037886937,4447443.990393453,445,0.005099641971180949
2010-05-01,F,7155.29609107452,1316434.076011271,113,0.005435362257375399
2010-05-01,G,2866.3934488612476,418987.62939904054,31,0.006841236465555209
2010-06-01,A,15708.244142638438,13704034.829397082,2333,0.001146249578185692
2010-06-01,B,60452.142214021216,27394487.896416403,3184,0.0022067264933953823
2010-06-01,C,60969.41782493722,19361728.39690109,2529,0.0031489656592174685
2010-06-01,D,51198.59093374617,12986119.298633646,1470,0.0039425628054358865
2010-06-01,E,27086.839380371446,5183020.3410756895,533,0.0052260723666675436
2010-06-01,F,9157.474209931795,1597116.7855458115,140,0.0057337536570954304
2010-06-01,G,3634.8976623439708,543831.0672539152,42,0.006683872770819166
2010-07-01,A,17345.721885238803,15231291.61956968,2580,0.0011388214682300766
2010-07-01,B,66700.6470095329,29699700.95557465,3481,0.0022458356435744904
2010-07-01,C,66570.68714907336,21035527.977896444,2745,0.0031646786911659177
2010-07-01,D,56625.31256810409,14248462.943896636,1627,0.003974134809562717
2010-07-01,E,30705.511314162024,5840395.9717247635,608,0.005257436561290927
2010-07-01,F,11034.811466053887,1918418.5546170368,166,0.005752035414532729
2010-07-01,G,3728.15090859923,567914.9527938458,44,0.006564628894271351
2010-08-01,A,18110.99680190419,16064806.816479312,2728,0.001127370967407208
2010-08-01,B,72956.13163259416,31981513.72500493,3751,0.002281196952086511
2010-08-01,C,71551.17359045432,22501903.173688877,2944,0.0031797831960328573
2010-08-01,D,61795.49716535949,15432689.9700792,1771,0.004004194815367133
2010-08-01,E,36400.81587913288,6888613.019389264,698,0.005284201010664427
2010-08-01,F,13463.90375570107,2315088.4360291595,201,0.005815718979096264
2010-08-01,G,5649.666419771177,849166.5632094365,58,0.006653189921207197
2010-09-01,A,19418.792196898416,17330161.84778347,2932,0.0011205199563316301
2010-09-01,B,79528.06776865349,34170742.15699505,4037,0.002327373148738398
2010-09-01,C,76793.17562610446,23846485.7149192,3140,0.0032203141605079344
2010-09-01,D,67729.12529547386,16672515.747005042,1914,0.004062321866910837
2010-09-01,E,43271.174127671526,7896246.771364035,791,0.005479967303529023
2010-09-01,F,14710.401013413533,2509475.8806064217,218,0.005861941581944484
2010-09-01,G,7395.018867755775,1068314.344460178,69,0.006922137576924981
2010-10-01,A,22247.32575824967,19355629.67912602,3190,0.0011493981920021018
2010-10-01,B,86343.27848314536,36356483.97572213,4303,0.002374907280385063
2010-10-01,C,81422.13148882604,25016953.317612212,3333,0.0032546781558529733
2010-10-01,D,72214.93488053032,17656005.693436015,2052,0.004090106003272173
2010-10-01,E,49073.434110605114,8874722.282819835,883,0.005529574058402267
2010-10-01,F,17611.451442752583,2916835.6490566544,248,0.006037862108702756
2010-10-01,G,8643.592124787743,1224714.4014210135,79,0.007057639001189782
2010-11-01,A,24285.929623878477,21223433.16086438,3499,0.001144297882430317
2010-11-01,B,91130.19469143634,37921136.63657964,4574,0.0024031504003898963
2010-11-01,C,85026.73387754668,25930613.382342383,3476,0.0032790097412599647
2010-11-01,D,76164.47192226983,18545638.18264044,2157,0.004106867133510846
2010-11-01,E,52127.30427553397,9418879.233215792,936,0.005534342567182133
2010-11-01,F,19286.8867176597,3157829.247912804,268,0.006107640788496574
2010-11-01,G,10819.76452217452,1546573.8312222364,96,0.006995957324341772
2010-12-01,A,26815.559925275356,24076729.759200808,3857,0.001113754242933591
2010-12-01,B,95538.79053974034,39663477.619570196,4856,0.0024087345909527846
2010-12-01,C,90222.80570629223,27168081.002754778,3670,0.003320911981127554
2010-12-01,D,80682.84053622736,19605546.89032244,2275,0.004115306805139595
2010-12-01,E,57141.04822410797,10379243.97025957,1021,0.005505318921863531
2010-12-01,F,21647.365393463995,3552607.5676360186,299,0.00609337366464842
2010-12-01,G,12523.301593895683,1781154.443338615,109,0.007031002640299891
2011-01-01,A,29588.749590267613,26568657.43869176,4202,0.001113671236815215
2011-01-01,B,101453.44715270189,42159310.702115975,5189,0.0024064304055998226
2011-01-01,C,95526.59728996763,28699700.645425472,3865,0.003328487584946078
2011-01-01,D,88187.62297122135,21187871.313817464,2427,0.004162174749178822
2011-01-01,E,65105.278800396925,11679727.577647494,1119,0.005574212101059149
2011-01-01,F,24535.023264047555,4108436.4358594324,334,0.00597186390664339
2011-01-01,G,13186.153427160696,1904176.1905307546,117,0.0069248599434936185
2011-02-01,A,31551.148074878707,28228792.557995606,4486,0.001117693858497751
2011-02-01,B,107057.5034141758,44315130.95851884,5496,0.0024158227923186536
2011-02-01,C,100671.02411138041,29970558.30815899,4020,0.003358997289148744
2011-02-01,D,95651.31386422135,22571500.965574693,2544,0.004237702845287319
2011-02-01,E,75192.58119496626,13275397.475631716,1217,0.005664054980876434
2011-02-01,F,31655.02748891846,5093664.3109709015,390,0.006214588468411399
2011-02-01,G,16953.494557109945,2341382.431625641,142,0.007240805401165924
2011-03-01,A,33334.73621883426,29885373.249171674,4754,0.0011154197721040071
2011-03-01,B,112820.83556920731,46308279.51730962,5805,0.0024362994424579278
2011-03-01,C,107855.07117736753,31549694.70155529,4182,0.003418577333239635
2011-03-01,D,104886.41101712648,24242151.495422028,2691,0.004326613132375383
2011-03-01,E,89208.21867810717,15392363.497664407,1347,0.0057956153836701794
2011-03-01,F,41631.3570036865,6468308.857671376,458,0.006436204256745092
2011-03-01,G,20825.22056457147,2755834.5644352417,163,0.007556774573236846
2011-04-01,A,34685.548186764056,31232164.34212846,5022,0.0011105713906601534
2011-04-01,B,121742.87321288294,49653353.670373514,6153,0.0024518560019345242
2011-04-01,C,117112.82509930432,33448198.48983666,4344,0.003501319365074009
2011-04-01,D,115236.1666142437,26024069.612460814,2840,0.004428060957809092
2011-04-01,E,99974.14287451834,17055034.882662535,1458,0.005861855080469407
2011-04-01,F,46124.14959338354,7145300.611848574,497,0.006455172721060741
2011-04-01,G,23621.09462074736,3125994.3716758415,182,0.00755634585742524
2011-05-01,A,36950.5229854379,33065968.32030309,5342,0.0011174789326447647
2011-05-01,B,129674.3191860049,52448177.882720426,6503,0.002472427535537462
2011-05-01,C,128791.60278263905,35826610.65015446,4572,0.0035948586942896816
2011-05-01,D,127450.62630565472,28097554.32940758,3029,0.0045360042661172755
2011-05-01,E,113073.38215842785,18981014.638819043,1600,0.005957183233354433
2011-05-01,F,54402.99241174702,8110070.835146603,561,0.006708078575094665
2011-05-01,G,24717.410032287284,3260369.252687862,191,0.0075811689157325194
2011-06-01,A,39320.01030025979,35259857.56475046,5731,0.0011151494366661394
2011-06-01,B,138851.5199555226,55950157.02405545,6938,0.0024817002729022584
2011-06-01,C,140120.3258597445,38401692.62316527,4841,0.003648805984536706
2011-06-01,D,138125.78381751556,30021898.05393315,3214,0.004600834483195502
2011-06-01,E,122441.3539617797,20461160.93792887,1705,0.005984086354299187
2011-06-01,F,62094.08218687349,9142303.097538428,627,0.0067919518226859455
2011-06-01,G,27942.408033413394,3649655.9383102925,211,0.007656175953492781
2011-07-01,A,42002.52898420842,37510922.777175725,6113,0.0011197412879900065
2011-07-01,B,148763.85019912635,59518895.498565994,7400,0.002499439026094
2011-07-01,C,153083.38540363745,41104183.5307841,5120,0.0037242774884213166
2011-07-01,D,148494.43591720515,31674832.98434562,3409,0.0046880889945211165
2011-07-01,E,137509.4136583411,22656959.15017662,1851,0.006069191048405503
2011-07-01,F,69301.02599404295,9975791.828070115,677,0.006946919822348549
2011-07-01,G,29558.202244561468,3825192.313503964,224,0.00772724606295297
2011-08-01,A,45673.7243775338,40840802.818189375,6566,0.0011183356159980276
2011-08-01,B,159169.39398362167,63169050.69940221,7852,0.002519736994957373
2011-08-01,C,164679.54176164846,43744198.484392755,5355,0.0037646030209103854
2011-08-01,D,163153.62480528554,34278744.27762971,3646,0.004759614981338727
2011-08-01,E,150281.53415832735,24618000.466382813,1971,0.006104538602294072
2011-08-01,F,76316.46378966997,10958645.820366606,735,0.00696404145554518
2011-08-01,G,31741.81516024915,4047760.7721690163,240,0.00784182093430391
2011-09-01,A,50869.359815152566,45304687.967758074,7128,0.0011228277270412875
2011-09-01,B,175340.36046256483,68660945.02230644,8393,0.002553713183027128
2011-09-01,C,176596.9275493447,46338040.57912474,5625,0.0038110572942288263
2011-09-01,D,173999.87018411898,36126855.06536827,3830,0.004816358076817979
2011-09-01,E,159095.1708779472,26116319.95142274,2063,0.006091791308035349
2011-09-01,F,82021.54866935252,11614921.167053135,771,0.007061739592517829
2011-09-01,G,33494.93921006703,4258945.164304783,250,0.007864609173838622
2011-10-01,A,57503.122035716166,50221324.77819556,7725,0.0011449941292803595
2011-10-01,B,193489.52687508755,74362335.69520254,8913,0.0026019829133415782
2011-10-01,C,189100.81704554494,49094801.584236525,5877,0.0038517482695410643
2011-10-01,D,187224.02385253503,38272691.162918665,4013,0.004891843718424774
2011-10-01,E,173853.67026092723,28120346.564190432,2187,0.006182486757909286
2011-10-01,F,89525.95368747358,12537205.032581424,816,0.007140822332793905
2011-10-01,G,36713.02505393595,4615422.850597163,265,0.007954422864892187
2011-11-01,A,62907.95674079603,54210350.97104648,8216,0.0011604417904321428
2011-11-01,B,212142.0212960556,80207750.85397284,9497,0.0026449067457618132
2011-11-01,C,204924.72988074072,52602481.34985912,6232,0.003895723635502787
2011-11-01,D,202332.54019576477,40525428.427658364,4226,0.0049927304422443565
2011-11-01,E,190500.97030397988,30314943.29282115,2320,0.006284061575305411
2011-11-01,F,101299.97571702511,13734883.151626542,868,0.007375379506234004
2011-11-01,G,39242.66844897177,4885505.351362578,278,0.008032468624361841
2011-12-01,A,68360.13815496392,56779406.885114476,8560,0.0012039600606128468
2011-12-01,B,233877.32203399163,86156286.37119871,10082,0.0027145706005287473
2011-12-01,C,228383.64803454993,57146301.423695445,6607,0.003996472953538367
2011-12-01,D,226487.12256876,43802015.8619551,4480,0.005170700893825273
2011-12-01,E,218658.01359675883,33806222.051294185,2507,0.006467981345711716
2011-12-01,F,116399.51607142854,15297881.722387562,945,0.007608864951615138
2011-12-01,G,42239.91341525349,5167700.845690138,292,0.008173831008519306
2012-01-01,A,78188.1729620724,61856431.90413766,9142,0.0012640265620759527
2012-01-01,B,258864.84911297978,93415172.98726003,10787,0.0027711220868614542
2012-01-01,C,249701.074799119,61731940.304805845,7002,0.004044925099813843
2012-01-01,D,245399.83898354595,47032273.40238552,4732,0.005217690348157804
2012-01-01,E,238820.9099432821,36153881.260096855,2628,0.0066056783288401585
2012-01-01,F,126305.34847468048,16310817.964565758,988,0.007743655085175436
2012-01-01,G,44991.684779390685,5364936.391741217,302,0.008386247570176393
2012-02-01,A,89705.79812974377,68004005.19636211,9754,0.0013191252172679764
2012-02-01,B,281088.97377373505,100600599.32524154,11444,0.002794108341889445
2012-02-01,C,266385.8232852146,65876782.79971782,7365,0.004043698127989876
2012-02-01,D,264986.7303372061,50397063.33856896,4970,0.0052579795881561074
2012-02-01,E,258235.55790963996,38759694.041779496,2748,0.006662476685994607
2012-02-01,F,138130.3483518197,17569500.53268966,1044,0.007861939392916467
2012-02-01,G,48792.54749838978,5750709.672102577,321,0.008484613253054423
2012-03-01,A,101261.25686283078,74565759.74648787,10463,0.0013580128091915577
2012-03-01,B,308050.49329112377,109369798.64875071,12235,0.002816595596746511
2012-03-01,C,287245.47148878797,70532003.95575409,7728,0.004072555086751567
2012-03-01,D,285218.8525130452,53607362.51892542,5169,0.0053205164199666075
2012-03-01,E,277515.2132100501,41208700.167061865,2857,0.006734384052032491
2012-03-01,F,147168.88285191735,18351040.207988475,1074,0.008019647997275522
2012-03-01,G,50405.855677789,5921419.61149891,329,0.008512461366511667
2012-04-01,A,111141.25655634415,79953234.66268861,11071,0.001390078300461931
2012-04-01,B,338935.984634248,119393304.19989161,13159,0.0028388190351679348
2012-04-01,C,311903.6673501629,75972834.13821712,8169,0.0041054631025442285
2012-04-01,D,306685.12010474544,57024201.83459524,5411,0.005378157172533834
2012-04-01,E,294597.45171817194,43294811.05582267,2961,0.006804451723748817
2012-04-01,F,159056.2609823537,19621616.204904366,1123,0.008106175318147241
2012-04-01,G,51725.35135217565,6011198.731507159,335,0.008604831359352978
2012-05-01,A,121455.80604854229,85945883.37767981,11749,0.001413166067708188
2012-05-01,B,368882.69607813755,128313889.32455307,14092,0.0028748461917875263
2012-05-01,C,339975.11026259296,82072578.9172371,8693,0.004142371480801495
2012-05-01,D,334531.1112506441,61442097.45318779,5686,0.0054446564345483235
2012-05-01,E,320659.44633072894,46417715.84567554,3108,0.006908126358410694
2012-05-01,F,174807.08200059147,21133671.056354318,1185,0.008271496302486064
2012-05-01,G,52199.132393234526,6037582.031205821,332,0.008645701561227377
2012-06-01,A,129201.9152469864,89867746.12832825,12241,0.0014376895027776733
2012-06-01,B,401169.326362818,137302790.650144,15128,0.0029217856713853853
2012-06-01,C,379783.42197343154,89840614.40593404,9429,0.004227302144856509
2012-06-01,D,376162.5599933307,67607719.24521415,6127,0.005563899569352188
2012-06-01,E,358472.3292651769,50789118.26734686,3303,0.00705805380156884
2012-06-01,F,200963.27406666108,23577421.49515744,1278,0.008523547585894279
2012-06-01,G,58008.97418751484,6582560.369171828,350,0.008812524448570022
2012-07-01,A,137580.81738553505,94662266.37379551,12861,0.0014533860497515014
2012-07-01,B,441330.5651098636,150418611.2708427,16505,0.0029340156871625867
2012-07-01,C,425174.68848418054,99456312.29380764,10333,0.00427498947706965
2012-07-01,D,432943.65581090935,76351246.88731088,6751,0.005670420241465133
2012-07-01,E,400255.2999187286,56027609.98156127,3561,0.007143893877508837
2012-07-01,F,223912.63613311693,25975354.06130105,1384,0.008620195728793143
2012-07-01,G,63375.92989825604,7061128.972920127,369,0.008975325353963469
2012-08-01,A,147813.10267892768,102256735.5655534,13751,0.0014455096953898906
2012-08-01,B,489112.62560822733,166273486.12643594,18136,0.002941615268932904
2012-08-01,C,474555.14677140594,111027852.25621189,11397,0.004274199105250683
2012-08-01,D,486340.8516005404,85056555.00599483,7372,0.0057178526871475436
2012-08-01,E,442953.06157371536,61536380.58621882,3814,0.007198230662154275
2012-08-01,F,247552.83601298166,28417491.281370223,1486,0.008711283961060664
2012-08-01,G,69472.42145467293,7692155.759200995,392,0.009031593174848715
2012-09-01,A,155908.92190215428,109404185.38122454,14639,0.0014250727370153306
2012-09-01,B,537239.7808250173,185064820.29543212,20062,0.002902981668624989
2012-09-01,C,526536.619322848,123704707.60659519,12588,0.004256399206708737
2012-09-01,D,542898.3479124061,94886386.14663671,8071,0.005721562069751661
2012-09-01,E,480163.4925262309,66607712.14240733,4065,0.0072088272826371985
2012-09-01,F,276646.5789568587,31429777.715702504,1612,0.00880205330942078
2012-09-01,G,74472.75073255965,8281730.884454699,417,0.008992413756446667
2012-10-01,A,164578.51633283368,115965591.34341735,15438,0.001419201285711167
2012-10-01,B,585714.4962417223,203382416.75807714,22086,0.002879867913746094
2012-10-01,C,576835.4982109241,136645996.51226372,13779,0.004221386011548126
2012-10-01,D,609511.841345151,106929173.79119256,8880,0.005700145430239494
2012-10-01,E,531644.8814149497,73540051.23606418,4389,0.007229324327071314
